Rightsholder,Post URL,Platform,Account,Date,Format,Account Type,Sponsor,Placement,Start Timestamp,Stop Timestamp,Comments,Shares,Duration,Clarity,Size of Sponsor,Placement of Sponsor,Prominence,Visibility,30 Second Cost,Media Broadcast URL
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:35:58,2:36:00,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:36:04,2:36:06,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:36:17,2:36:22,,,5,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:37:03,2:37:05,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:37:12,2:37:14,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:37:18,2:37:21,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:37:37,2:37:42,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:38:02,2:38:08,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:38:20,2:38:22,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:38:39,2:38:41,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:38:50,2:38:53,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:39:06,2:39:14,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:39:34,2:39:36,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:39:42,2:39:44,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:42:06,2:42:15,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:42:18,2:42:22,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:42:43,2:42:46,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:42:54,2:42:56,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:43:14,2:43:16,,,2,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:43:33,2:43:36,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:45:28,2:45:35,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:45:51,2:46:00,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:46:44,2:46:46,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:46:52,2:46:55,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:47:15,2:47:17,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:47:25,2:47:29,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:47:53,2:47:56,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:48:02,2:48:06,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:48:12,2:48:15,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:50:17,2:50:20,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:50:39,2:50:43,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:50:43,2:50:46,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:51:11,2:51:13,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:51:42,2:51:43,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:52:09,2:52:13,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:52:32,2:52:33,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:52:33,2:52:36,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:53:02,2:53:06,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Heritage Insurance,Static Dasherboard,2:53:32,2:53:36,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Branded Content,0:47:22,0:47:28,,,6,Clear,0-1%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Branded Content,0:47:55,0:48:46,,,51,Clear,1-5%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Branded Content,0:52:26,0:52:33,,,7,Clear,0-1%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Branded Content,0:53:22,0:56:18,,,176,Clear,0-1%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Broadcast Graphic,0:47:18,0:47:19,,,1,Clear,0-1%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Broadcast Graphic,0:52:23,0:52:25,,,2,Clear,0-1%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Honda,Broadcast Graphic,0:53:49,0:53:53,,,4,Clear,1-5%,Top/Bottom/Sides,Forefront,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:17:11,1:17:23,,,12,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:20:09,1:20:13,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:20:31,1:20:32,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:21:30,1:21:33,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:22:22,1:22:26,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:23:03,1:23:04,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Jimmy John's,Static Dasherboard,1:24:33,1:24:40,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:08:55,0:09:00,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:10:01,0:10:04,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:10:11,0:10:13,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:10:31,0:10:33,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:10:47,0:10:56,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:11:02,0:11:05,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:12:59,0:13:03,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:13:17,0:13:21,,,4,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:13:47,0:14:05,,,18,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:14:16,0:14:18,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:14:33,0:14:36,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:15:27,0:15:31,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:16:17,0:16:23,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:16:29,0:16:30,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:16:32,0:16:36,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:17:01,0:17:06,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:17:16,0:17:17,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:17:22,0:17:23,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:17:56,0:18:07,,,11,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:18:08,0:18:13,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:18:40,0:18:46,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:18:46,0:18:59,,,13,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:19:06,0:19:11,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:19:41,0:19:44,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:19:50,0:19:56,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:22:20,0:22:36,,,16,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:23:17,0:23:21,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:23:34,0:23:45,,,11,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:23:52,0:23:54,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:24:29,0:24:34,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:24:37,0:24:41,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:25:08,0:25:12,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:25:34,0:25:39,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:25:50,0:25:56,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:26:37,0:26:40,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:27:02,0:27:07,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:29:49,0:29:55,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:30:32,0:30:40,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:30:53,0:30:58,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:32:16,0:32:20,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:33:06,0:33:13,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:33:17,0:33:22,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:33:36,0:33:41,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:33:43,0:33:45,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:35:12,0:35:22,,,10,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:35:42,0:35:51,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:36:09,0:36:15,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:36:26,0:36:39,,,13,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:37:20,0:37:24,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:38:42,0:38:51,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:39:23,0:39:34,,,11,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:39:48,0:39:55,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:40:02,0:40:06,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:40:33,0:40:37,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:41:18,0:41:20,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,Lakewood Ranch,Static Dasherboard,0:53:56,0:54:05,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
